symbol,date,open,high,low,close,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2016-09-09 00:00:00+00:00,104.64,105.72,103.13,103.13,46556984,97.50401733,99.95272677,97.50401733,98.9316433,46556984,0,1
AAPL,2016-09-12 00:00:00+00:00,102.65,105.72,102.53,105.44,45292770,99.68800143,99.95272677,96.93674873,97.05020245,45292770,0,1
AAPL,2016-09-13 00:00:00+00:00,107.51,108.79,107.24,107.95,62176190,102.0610751,102.8552511,101.3898072,101.6450781,62176190,0,1
AAPL,2016-09-14 00:00:00+00:00,108.73,113.03,108.6,111.77,112340318,105.6726851,106.8639492,102.675616,102.7985242,112340318,0,1
AAPL,2016-09-15 00:00:00+00:00,113.86,115.73,113.49,115.57,90613177,109.2653862,109.4166579,107.2988551,107.6486707,90613177,0,1
AAPL,2016-09-16 00:00:00+00:00,115.12,116.13,114.04,114.92,79886911,108.6508453,109.7948369,107.8188513,108.8399348,79886911,0,1
AAPL,2016-09-19 00:00:00+00:00,115.19,116.18,113.25,113.58,47023046,107.3839454,109.8421093,107.0719477,108.9061161,47023046,0,1
AAPL,2016-09-20 00:00:00+00:00,113.05,114.12,112.51,113.57,34514269,107.3744909,107.8944871,106.3723164,106.8828581,34514269,0,1
AAPL,2016-09-21 00:00:00+00:00,113.85,113.989,112.441,113.55,36003185,107.355582,107.7706335,106.3070805,107.6392163,36003185,0,1
AAPL,2016-09-22 00:00:00+00:00,114.35,114.94,114,114.62,31073984,108.367211,108.6697542,107.7810334,108.1119401,31073984,0,1
AAPL,2016-09-23 00:00:00+00:00,114.42,114.79,111.55,112.71,52481151,106.5614059,108.5279371,105.4646866,108.1781214,52481151,0,1
AAPL,2016-09-26 00:00:00+00:00,111.64,113.39,111.55,112.88,29869442,106.722132,107.2043103,105.4646866,105.5497769,29869442,0,1
AAPL,2016-09-27 00:00:00+00:00,113,113.18,112.34,113.09,24607412,106.920676,107.0057663,106.2115903,106.8355857,24607412,0,1
AAPL,2016-09-28 00:00:00+00:00,113.69,114.64,113.43,113.95,29641085,107.733761,108.3861199,107.2421282,107.4879446,29641085,0,1
AAPL,2016-09-29 00:00:00+00:00,113.16,113.8,111.8,112.18,35886990,106.0603187,107.5919439,105.7010486,106.9868574,35886990,0,1
AAPL,2016-09-30 00:00:00+00:00,112.46,113.37,111.8,113.05,36379106,106.8828581,107.1854014,105.7010486,106.325044,36379106,0,1
AAPL,2016-10-03 00:00:00+00:00,112.71,113.05,112.28,112.52,21701760,106.3817709,106.8828581,106.1548634,106.5614059,21701760,0,1
AAPL,2016-10-04 00:00:00+00:00,113.06,114.31,112.63,113,29736835,106.8355857,108.0741222,106.4857701,106.8923126,29736835,0,1
AAPL,2016-10-05 00:00:00+00:00,113.4,113.66,112.69,113.05,21453089,106.8828581,107.4595812,106.542497,107.2137648,21453089,0,1
AAPL,2016-10-06 00:00:00+00:00,113.7,114.34,113.13,113.89,28779313,107.6770342,108.1024856,106.9584939,107.4973991,28779313,0,1
AAPL,2016-10-07 00:00:00+00:00,114.31,114.56,113.51,114.06,24358443,107.8377603,108.3104841,107.3177641,108.0741222,24358443,0,1
AAPL,2016-10-10 00:00:00+00:00,115.02,116.75,114.72,116.05,36235956,109.7192011,110.3810145,108.4617557,108.74539,36235956,0,1
AAPL,2016-10-11 00:00:00+00:00,117.7,118.69,116.2,116.3,64041043,109.955563,112.2151829,109.8610183,111.2791898,64041043,0,1
AAPL,2016-10-12 00:00:00+00:00,117.35,117.98,116.75,117.34,37586787,110.9388286,111.5439151,110.3810145,110.9482831,37586787,0,1
AAPL,2016-10-13 00:00:00+00:00,116.79,117.44,115.72,116.98,35192406,110.5984674,111.0333734,109.4072034,110.4188324,35192406,0,1
AAPL,2016-10-14 00:00:00+00:00,117.88,118.17,117.13,117.63,35652191,111.2130084,111.7235502,110.7402846,111.4493703,35652191,0,1
AAPL,2016-10-17 00:00:00+00:00,117.33,117.84,116.78,117.55,23624896,111.1373726,111.4115524,110.4093779,110.9293741,23624896,0,1
AAPL,2016-10-18 00:00:00+00:00,118.18,118.21,117.45,117.47,24553478,111.0617368,111.7613681,111.0428278,111.7330046,24553478,0,1
AAPL,2016-10-19 00:00:00+00:00,117.25,117.76,113.8,117.12,20034594,110.7308301,111.3359166,107.5919439,110.8537383,20034594,0,1
AAPL,2016-10-20 00:00:00+00:00,116.86,117.38,116.33,117.06,24125801,110.6741033,110.9766465,109.9839265,110.4850137,24125801,0,1
AAPL,2016-10-21 00:00:00+00:00,116.81,116.91,116.28,116.6,23192665,110.2391973,110.5322861,109.9366541,110.4377413,23192665,0,1
AAPL,2016-10-24 00:00:00+00:00,117.1,117.74,117,117.65,23538673,111.2319174,111.3170077,110.6173764,110.7119212,23538673,0,1
AAPL,2016-10-25 00:00:00+00:00,117.95,118.36,117.31,118.25,48128970,111.799186,111.9031852,110.9104652,111.5155517,48128970,0,1
AAPL,2016-10-26 00:00:00+00:00,114.31,115.7,113.31,115.59,66134219,109.2842952,109.3882944,107.1286745,108.0741222,66134219,0,1
AAPL,2016-10-27 00:00:00+00:00,115.39,115.86,114.1,114.48,34562045,108.2348483,109.5395661,107.8755782,109.0952057,34562045,0,1
AAPL,2016-10-28 00:00:00+00:00,113.87,115.21,113.45,113.72,37861662,107.5163081,108.9250251,107.2610372,107.6581252,37861662,0,1
AAPL,2016-10-31 00:00:00+00:00,113.65,114.23,113.2,113.54,26419398,107.3461275,107.9984864,107.0246753,107.4501267,26419398,0,1
AAPL,2016-11-01 00:00:00+00:00,113.46,113.77,110.53,111.49,43825812,105.4079598,107.5635804,104.50033,107.2704917,43825812,0,1
AAPL,2016-11-02 00:00:00+00:00,111.4,112.35,111.23,111.59,28331709,105.5025045,106.2210448,105.1621434,105.3228695,28331709,0,1
AAPL,2016-11-03 00:00:00+00:00,110.98,111.46,109.55,109.83,26932602,104.3774218,105.9264995,104.1113226,105.4703294,26932602,0.57,1
AAPL,2016-11-04 00:00:00+00:00,108.53,110.25,108.11,108.84,30836997,103.436571,104.7765707,102.7428123,103.1419611,30836997,0,1
AAPL,2016-11-07 00:00:00+00:00,110.08,110.51,109.46,110.41,32560000,104.9286274,105.0236628,104.0257907,104.6150104,32560000,0,1
AAPL,2016-11-08 00:00:00+00:00,110.31,111.72,109.7,111.06,24254179,105.5463577,106.1735916,104.2538758,104.8335919,24254179,0,1
AAPL,2016-11-09 00:00:00+00:00,109.88,111.32,108.05,110.88,59176361,105.3752939,105.7934499,102.685791,104.4249395,59176361,0,1
AAPL,2016-11-10 00:00:00+00:00,111.09,111.09,105.83,107.79,57134541,102.4386989,105.5748683,100.5760043,105.5748683,57134541,0,1
AAPL,2016-11-11 00:00:00+00:00,107.12,108.87,106.55,108.43,34143898,103.0469257,103.4650816,101.2602595,101.8019615,34143898,0,1
AAPL,2016-11-14 00:00:00+00:00,107.71,107.809,104.08,105.71,51175504,100.4619618,102.4567556,98.91288413,102.3626705,51175504,0,1
AAPL,2016-11-15 00:00:00+00:00,106.57,107.68,106.1593,107.11,32264510,101.7924579,102.3341599,100.888956,101.2792665,32264510,0,1
AAPL,2016-11-16 00:00:00+00:00,106.7,110.23,106.6,109.99,58840522,104.5294785,104.7575636,101.3077772,101.4028126,58840522,0,1
AAPL,2016-11-17 00:00:00+00:00,109.81,110.35,108.83,109.95,27632003,104.4914644,104.8716061,103.4270674,104.3584147,27632003,0,1
AAPL,2016-11-18 00:00:00+00:00,109.72,110.54,109.66,110.06,28428917,104.5960033,105.0521734,104.2158616,104.2728828,28428917,0,1
AAPL,2016-11-21 00:00:00+00:00,110.12,111.99,110.01,111.73,29264571,106.1830952,106.4301873,104.5484856,104.6530246,29264571,0,1
AAPL,2016-11-22 00:00:00+00:00,111.95,112.42,111.4,111.8,25965534,106.24962,106.8388397,105.8694782,106.3921731,25965534,0,1
AAPL,2016-11-23 00:00:00+00:00,111.36,111.51,110.33,111.23,27426394,105.707918,105.9740172,104.852599,105.831464,27426394,0,1
AAPL,2016-11-25 00:00:00+00:00,111.13,111.87,110.95,111.79,11475922,106.2401164,106.3161448,105.4418187,105.6128825,11475922,0,1
AAPL,2016-11-28 00:00:00+00:00,111.43,112.465,111.39,111.57,27193983,106.0310385,106.8816056,105.8599747,105.8979888,27193983,0,1
AAPL,2016-11-29 00:00:00+00:00,110.78,112.03,110.07,111.46,28528750,105.9264995,106.4682015,104.6055069,105.2802585,28528750,0,1
AAPL,2016-11-30 00:00:00+00:00,111.6,112.2,110.27,110.52,36162258,105.0331664,106.6297617,104.7955778,106.0595491,36162258,0,1
AAPL,2016-12-01 00:00:00+00:00,110.365,110.94,109.03,109.49,37086862,104.0543013,105.4323152,103.6171383,104.8858614,37086862,0,1
AAPL,2016-12-02 00:00:00+00:00,109.17,110.09,108.85,109.9,26527997,104.4439466,104.624514,103.4460745,103.7501879,26527997,0,1
AAPL,2016-12-05 00:00:00+00:00,110,110.03,108.25,109.11,34324540,103.6931667,104.5674927,102.8758619,104.5389821,34324540,0,1
AAPL,2016-12-06 00:00:00+00:00,109.5,110.36,109.19,109.95,26195462,104.4914644,104.8811097,103.769195,104.0638049,26195462,0,1
AAPL,2016-12-07 00:00:00+00:00,109.26,111.19,109.16,111.03,29998719,105.5178471,105.6699038,103.7406844,103.8357198,29998719,0,1
AAPL,2016-12-08 00:00:00+00:00,110.86,112.43,110.6,112.12,27068316,106.5537334,106.8483432,105.1091947,105.3562868,27068316,0,1
AAPL,2016-12-09 00:00:00+00:00,112.31,114.7,112.31,113.95,34402627,108.2928819,109.0056477,106.7343007,106.7343007,34402627,0,1
AAPL,2016-12-12 00:00:00+00:00,113.29,115,112.49,113.3,26374377,107.6751515,109.290754,106.9053645,107.665648,26374377,0,1
AAPL,2016-12-13 00:00:00+00:00,113.84,115.92,113.75,115.19,43733811,109.4713213,110.16508,108.102811,108.1883429,43733811,0,1
AAPL,2016-12-14 00:00:00+00:00,115.04,116.2,114.98,115.19,34031834,109.4713213,110.4311792,109.2717469,109.3287682,34031834,0,1
AAPL,2016-12-15 00:00:00+00:00,115.38,116.73,115.23,115.82,46524544,110.0700446,110.9348671,109.5093355,109.6518887,46524544,0,1
AAPL,2016-12-16 00:00:00+00:00,116.47,116.5,115.645,115.97,44351134,110.2125977,110.7162856,109.9037326,110.6877749,44351134,0,1
AAPL,2016-12-19 00:00:00+00:00,115.8,117.38,115.75,116.64,27779423,110.8493352,111.5525974,110.0035198,110.0510375,27779423,0,1
AAPL,2016-12-20 00:00:00+00:00,116.74,117.5,116.68,116.95,21424965,111.143945,111.6666399,110.8873493,110.9443706,21424965,0,1
AAPL,2016-12-21 00:00:00+00:00,116.8,117.4,116.78,117.06,23783165,111.248484,111.5716045,110.9823848,111.0013919,23783165,0,1
AAPL,2016-12-22 00:00:00+00:00,116.35,116.51,115.64,116.29,26085854,110.5167111,110.7257891,109.8989808,110.5737324,26085854,0,1
AAPL,2016-12-23 00:00:00+00:00,115.59,116.52,115.59,116.52,14249484,110.7352926,110.7352926,109.8514631,109.8514631,14249484,0,1
AAPL,2016-12-27 00:00:00+00:00,116.52,117.8,116.49,117.26,18296855,111.4385549,111.9517463,110.706782,110.7352926,18296855,0,1
AAPL,2016-12-28 00:00:00+00:00,117.52,118.0166,116.2,116.76,20905892,110.9633777,112.157593,110.4311792,111.685647,20905892,0,1
AAPL,2016-12-29 00:00:00+00:00,116.45,117.1095,116.4,116.73,15039519,110.9348671,111.2955266,110.6212501,110.6687678,15039519,0,1
AAPL,2016-12-30 00:00:00+00:00,116.65,117.2,115.43,115.82,30586265,110.0700446,111.3815336,109.6994064,110.8588387,30586265,0,1
AAPL,2017-01-03 00:00:00+00:00,115.8,116.33,114.76,116.15,28781865,110.3836615,110.5547253,109.0626689,110.0510375,28781865,0,1
AAPL,2017-01-04 00:00:00+00:00,115.85,116.51,115.75,116.02,21118116,110.2601155,110.7257891,110.0035198,110.0985552,21118116,0,1
AAPL,2017-01-05 00:00:00+00:00,115.92,116.8642,115.81,116.61,22193587,110.8208245,111.0624046,110.060541,110.16508,22193587,0,1
AAPL,2017-01-06 00:00:00+00:00,116.78,118.16,116.47,117.91,31751900,112.0562852,112.2938738,110.6877749,110.9823848,31751900,0,1
AAPL,2017-01-09 00:00:00+00:00,117.95,119.43,117.94,118.99,33561948,113.082668,113.5008239,112.0847959,112.0942994,33561948,0,1
AAPL,2017-01-10 00:00:00+00:00,118.77,119.38,118.3,119.11,24462051,113.1967105,113.4533062,112.4269234,112.87359,24462051,0,1
AAPL,2017-01-11 00:00:00+00:00,118.74,119.93,118.6,119.75,27588593,113.8049373,113.9760011,112.7120298,112.8450794,27588593,0,1
AAPL,2017-01-12 00:00:00+00:00,118.895,119.3,118.21,119.25,27086220,113.3297601,113.3772778,112.3413916,112.9923843,27086220,0,1
AAPL,2017-01-13 00:00:00+00:00,119.11,119.62,118.81,119.04,26111948,113.1301857,113.6813912,112.9116042,113.1967105,26111948,0,1
AAPL,2017-01-17 00:00:00+00:00,118.34,120.24,118.22,120,34439843,114.0425259,114.2706109,112.3508951,112.4649376,34439843,0,1
AAPL,2017-01-18 00:00:00+00:00,120,120.5,119.71,119.99,23712961,114.0330224,114.5177031,113.7669231,114.0425259,23712961,0,1
AAPL,2017-01-19 00:00:00+00:00,119.4,120.09,119.37,119.78,25597291,113.8334479,114.1280578,113.4438026,113.4723133,25597291,0,1
AAPL,2017-01-20 00:00:00+00:00,120.45,120.45,119.7346,120,32597892,114.0425259,114.4701854,113.7903018,114.4701854,32597892,0,1
AAPL,2017-01-23 00:00:00+00:00,120,120.81,119.77,120.08,22050218,114.1185542,114.8123129,113.8239444,114.0425259,22050218,0,1
AAPL,2017-01-24 00:00:00+00:00,119.55,120.1,119.5,119.97,23211038,114.0140153,114.1375613,113.5673487,113.6148664,23211038,0,1
AAPL,2017-01-25 00:00:00+00:00,120.42,122.1,120.28,121.88,32586673,115.8291921,116.0382701,114.3086251,114.4416747,32586673,0,1
AAPL,2017-01-26 00:00:00+00:00,121.67,122.44,121.6,121.94,26337576,115.8862134,116.3613906,115.5630929,115.6296177,26337576,0,1
AAPL,2017-01-27 00:00:00+00:00,122.14,122.35,121.6,121.95,20562944,115.8957169,116.2758587,115.5630929,116.0762843,20562944,0,1
AAPL,2017-01-30 00:00:00+00:00,120.93,121.63,120.66,121.63,30377503,115.5916035,115.5916035,114.6697598,114.9263555,30377503,0,1
AAPL,2017-01-31 00:00:00+00:00,121.15,121.39,120.62,121.35,49200993,115.3255043,115.3635185,114.6317456,115.1354334,49200993,0,1
AAPL,2017-02-01 00:00:00+00:00,127.03,130.49,127.01,128.75,111985040,122.3581267,124.0117434,120.7045101,120.7235172,111985040,0,1
AAPL,2017-02-02 00:00:00+00:00,127.975,129.39,127.78,128.53,33710411,122.1490488,122.9663535,121.436283,121.6216021,33710411,0,1
AAPL,2017-02-03 00:00:00+00:00,128.31,129.19,128.16,129.08,24507301,122.6717437,122.7762827,121.7974177,121.9399708,24507301,0,1
AAPL,2017-02-06 00:00:00+00:00,129.13,130.5,128.9,130.29,26845924,123.8216725,124.0212469,122.5006799,122.7192614,26845924,0,1
AAPL,2017-02-07 00:00:00+00:00,130.54,132.09,130.45,131.53,38183841,125.0001119,125.5323104,123.9737292,124.0592611,38183841,0,1
AAPL,2017-02-08 00:00:00+00:00,131.35,132.22,131.22,132.04,23004072,125.4847927,125.6558565,124.7055021,124.8290481,23004072,0,1
AAPL,2017-02-09 00:00:00+00:00,131.65,132.445,131.12,132.42,28349859,126.3876293,126.4114905,125.1468506,125.6527065,28349859,0.57,1
AAPL,2017-02-10 00:00:00+00:00,132.46,132.94,132.05,132.12,20065458,126.1012958,126.8839408,126.0344846,126.4258071,20065458,0,1
AAPL,2017-02-13 00:00:00+00:00,133.08,133.82,132.75,133.29,23035421,127.2179966,127.7238526,126.7025962,127.0175631,23035421,0,1
AAPL,2017-02-14 00:00:00+00:00,133.47,135.09,133.25,135.02,33226223,128.8691868,128.9359979,127.1798188,127.3897968,33226223,0,1
AAPL,2017-02-15 00:00:00+00:00,135.52,136.27,134.62,135.51,35623100,129.3368649,130.0622432,128.4874087,129.3464094,35623100,0,1
AAPL,2017-02-16 00:00:00+00:00,135.67,135.9,134.8398,135.345,22584555,129.1793814,129.7090985,128.6971957,129.4895761,22584555,0,1
AAPL,2017-02-17 00:00:00+00:00,135.1,135.83,135.1,135.72,22198197,129.5372984,129.6422874,128.9455424,128.9455424,22198197,0,1
AAPL,2017-02-21 00:00:00+00:00,136.23,136.75,135.98,136.7,24507156,130.4726547,130.5203769,129.7854541,130.0240654,24507156,0,1
AAPL,2017-02-22 00:00:00+00:00,136.43,137.12,136.11,137.11,20836932,130.8639772,130.8735216,129.909532,130.2149545,20836932,0,1
AAPL,2017-02-23 00:00:00+00:00,137.38,137.48,136.3,136.53,20788186,130.310399,131.2171219,130.0908766,131.1216774,20788186,0,1
AAPL,2017-02-24 00:00:00+00:00,135.91,136.66,135.28,136.66,21776585,130.4344768,130.4344768,129.1173425,129.718643,21776585,0,1
AAPL,2017-02-27 00:00:00+00:00,137.14,137.435,136.28,136.93,20257426,130.692177,131.1741719,130.0717877,130.8926105,20257426,0,1
AAPL,2017-02-28 00:00:00+00:00,137.08,137.435,136.7,136.99,23482860,130.7494437,131.1741719,130.4726547,130.8353438,23482860,0,1
AAPL,2017-03-01 00:00:00+00:00,137.89,140.15,137.595,139.79,36414585,133.4218902,133.7654905,131.3268831,131.6084444,36414585,0,1
AAPL,2017-03-02 00:00:00+00:00,140,140.2786,138.76,138.96,26210984,132.6297007,133.8882321,132.4388117,133.6223237,26210984,0,1
AAPL,2017-03-03 00:00:00+00:00,138.78,139.83,138.59,139.78,21571121,133.4123458,133.460068,132.276556,132.4579006,21571121,0,1
AAPL,2017-03-06 00:00:00+00:00,139.365,139.77,138.5959,139.34,21750044,132.9923899,133.4028013,132.2821872,133.016251,21750044,0,1
AAPL,2017-03-07 00:00:00+00:00,139.06,139.98,138.79,139.52,17446297,133.16419,133.6032348,132.4674451,132.7251453,17446297,0,1
AAPL,2017-03-08 00:00:00+00:00,138.95,139.8,138.82,139,18707236,132.6678785,133.4314347,132.4960784,132.6201563,18707236,0,1
AAPL,2017-03-09 00:00:00+00:00,138.74,138.79,137.05,138.68,22155904,132.3624561,132.4674451,130.8067105,132.4197228,22155904,0,1
AAPL,2017-03-10 00:00:00+00:00,139.25,139.3571,138.64,139.14,19612801,132.8015009,133.0087109,132.3242783,132.9064898,19612801,0,1
AAPL,2017-03-13 00:00:00+00:00,138.85,139.43,138.82,139.2,17421717,132.8587676,133.07829,132.4960784,132.5247118,17421717,0,1
AAPL,2017-03-14 00:00:00+00:00,139.3,139.65,138.84,138.99,15309065,132.6583341,133.2882679,132.5151673,132.9542121,15309065,0,1
AAPL,2017-03-15 00:00:00+00:00,139.41,140.7501,139.025,140.46,25691774,134.0613685,134.338253,132.6917397,133.0592011,25691774,0,1
AAPL,2017-03-16 00:00:00+00:00,140.72,141.02,140.26,140.69,19231998,134.2808909,134.5958578,133.8704795,134.3095242,19231998,0,1
AAPL,2017-03-17 00:00:00+00:00,141,141,139.89,139.99,43884952,133.6127793,134.5767689,133.5173347,134.5767689,43884952,0,1
AAPL,2017-03-20 00:00:00+00:00,140.4,141.5,140.23,141.46,21542038,135.0158137,135.0539915,133.8418461,134.0041018,21542038,0,1
AAPL,2017-03-21 00:00:00+00:00,142.11,142.8,139.73,139.84,39529912,133.4696125,136.2947702,133.3646235,135.636203,39529912,0,1
AAPL,2017-03-22 00:00:00+00:00,139.845,141.6,139.76,141.42,25860165,134.9776359,135.149436,133.3932569,133.4743847,25860165,0,1
AAPL,2017-03-23 00:00:00+00:00,141.26,141.5844,140.61,140.92,20346301,134.5004133,135.1345466,134.2045353,134.8249246,20346301,0,1
AAPL,2017-03-24 00:00:00+00:00,141.5,141.74,140.35,140.64,22395563,134.2331686,135.2830583,133.9563795,135.0539915,22395563,0,1
AAPL,2017-03-27 00:00:00+00:00,139.39,141.22,138.62,140.88,23575094,134.4622355,134.7867468,132.3051894,133.0401122,23575094,0,1
AAPL,2017-03-28 00:00:00+00:00,140.91,144.04,140.62,143.8,33374805,137.2492154,137.4782822,134.2140797,134.4908688,33374805,0,1
AAPL,2017-03-29 00:00:00+00:00,143.68,144.49,143.19,144.12,29189955,137.5546378,137.9077825,136.6670038,137.1346819,29189955,0,1
AAPL,2017-03-30 00:00:00+00:00,144.19,144.5,143.5,143.93,21207252,137.3732932,137.917327,136.9628818,137.621449,21207252,0,1
AAPL,2017-03-31 00:00:00+00:00,143.72,144.27,143.01,143.66,19661651,137.115593,137.6978046,136.4952037,137.1728597,19661651,0,1
AAPL,2017-04-03 00:00:00+00:00,143.71,144.12,143.05,143.7,19985714,137.1537708,137.5546378,136.5333815,137.1633153,19985714,0,1
AAPL,2017-04-04 00:00:00+00:00,143.25,144.89,143.17,144.77,19891354,138.1750272,138.2895606,136.6479149,136.7242705,19891354,0,1
AAPL,2017-04-05 00:00:00+00:00,144.22,145.46,143.81,144.02,27717854,137.4591933,138.8335943,137.2587598,137.6500823,27717854,0,1
AAPL,2017-04-06 00:00:00+00:00,144.29,144.52,143.45,143.66,21149034,137.115593,137.9364159,136.9151595,137.7168935,21149034,0,1
AAPL,2017-04-07 00:00:00+00:00,143.73,144.18,143.27,143.34,16658543,136.8101706,137.6119045,136.7433594,137.1824042,16658543,0,1
AAPL,2017-04-10 00:00:00+00:00,143.6,143.8792,142.9,143.17,18933397,136.6479149,137.3248074,136.3902147,137.0583263,18933397,0,1
AAPL,2017-04-11 00:00:00+00:00,142.94,143.35,140.06,141.63,30379376,135.1780693,136.819715,133.6795904,136.4283925,30379376,0,1
AAPL,2017-04-12 00:00:00+00:00,141.6,142.15,141.01,141.8,20350000,135.340325,135.6743808,134.5863133,135.149436,20350000,0,1
AAPL,2017-04-13 00:00:00+00:00,141.91,142.38,141.05,141.05,17822880,134.6244911,135.8939032,134.6244911,135.445314,17822880,0,1
AAPL,2017-04-17 00:00:00+00:00,141.48,141.88,140.87,141.83,16582094,135.3689584,135.4166806,134.452691,135.0349026,16582094,0,1
AAPL,2017-04-18 00:00:00+00:00,141.41,142.04,141.11,141.2,14697544,134.7676579,135.5693919,134.6817578,134.9680914,14697544,0,1
AAPL,2017-04-19 00:00:00+00:00,141.88,142,140.45,140.68,17328375,134.2713464,135.531214,134.051824,135.4166806,17328375,0,1
AAPL,2017-04-20 00:00:00+00:00,141.22,142.92,141.16,142.44,23319562,135.9511699,136.4093036,134.7294801,134.7867468,23319562,0,1
AAPL,2017-04-21 00:00:00+00:00,142.44,142.68,141.85,142.27,17320928,135.7889142,136.1802368,135.3880473,135.9511699,17320928,0,1
AAPL,2017-04-24 00:00:00+00:00,143.5,143.95,143.18,143.64,17116599,137.0965041,137.3923821,136.6574593,136.9628818,17116599,0,1
AAPL,2017-04-25 00:00:00+00:00,143.91,144.9,143.87,144.53,18216472,137.9459603,138.299105,137.3160265,137.3542043,18216472,0,1
AAPL,2017-04-26 00:00:00+00:00,144.47,144.6,143.3762,143.68,19614287,137.1346819,138.0127715,136.8447215,137.8886936,19614287,0,1
AAPL,2017-04-27 00:00:00+00:00,143.9225,144.16,143.31,143.79,13948980,137.2396709,137.5928156,136.7815372,137.3661349,13948980,0,1
AAPL,2017-04-28 00:00:00+00:00,144.09,144.3,143.27,143.65,20247187,137.1060486,137.7264379,136.7433594,137.5260045,20247187,0,1
AAPL,2017-05-01 00:00:00+00:00,145.1,147.2,144.96,146.58,32818760,139.9025729,140.4943289,138.3563717,138.4899941,32818760,0,1
AAPL,2017-05-02 00:00:00+00:00,147.54,148.09,146.84,147.51,39752670,140.7902069,141.3437851,140.1507287,140.8188403,39752670,0,1
AAPL,2017-05-03 00:00:00+00:00,145.59,147.49,144.27,147.06,45142806,140.3607066,140.771118,137.6978046,138.9576722,45142806,0,1
AAPL,2017-05-04 00:00:00+00:00,146.52,147.14,145.81,146.53,23275690,139.8548507,140.4370622,139.1676501,139.8453062,23275690,0,1
AAPL,2017-05-05 00:00:00+00:00,146.76,148.98,146.76,148.96,26787359,142.1741524,142.1932413,140.0743731,140.0743731,26787359,0,1
AAPL,2017-05-08 00:00:00+00:00,149.03,153.7,149.03,153.01,48339210,146.0396554,146.6982225,142.2409636,142.2409636,48339210,0,1
AAPL,2017-05-09 00:00:00+00:00,153.87,154.88,153.45,153.99,35942435,146.9750116,147.8244678,146.4596112,146.8604782,35942435,0,1
AAPL,2017-05-10 00:00:00+00:00,153.63,153.94,152.11,153.26,25670456,146.2782667,146.9272894,145.1806547,146.6314114,25670456,0,1
AAPL,2017-05-11 00:00:00+00:00,152.45,154.07,152.31,153.95,25596687,147.5381343,147.6531364,145.9664387,146.1006078,25596687,0.63,1
AAPL,2017-05-12 00:00:00+00:00,154.7,156.42,154.67,156.1,32221756,149.5985889,149.9052612,148.228147,148.2568975,32221756,0,1
AAPL,2017-05-15 00:00:00+00:00,156.01,156.65,155.05,155.7,25700983,149.2152485,150.1256819,148.5923204,149.5123373,25700983,0,1
AAPL,2017-05-16 00:00:00+00:00,155.94,156.06,154.72,155.47,19904679,148.9948278,149.5602549,148.2760645,149.4452527,19904679,0,1
AAPL,2017-05-17 00:00:00+00:00,153.6,154.57,149.71,150.25,49482818,143.9922356,148.1323119,143.4747261,147.2027114,49482818,0,1
AAPL,2017-05-18 00:00:00+00:00,151.27,153.34,151.13,152.54,33159664,146.1868594,146.9535402,144.8355845,144.9697536,33159664,0,1
AAPL,2017-05-19 00:00:00+00:00,153.38,153.98,152.63,153.06,26733798,146.6852019,147.5668848,146.273111,146.9918742,26733798,0,1
AAPL,2017-05-22 00:00:00+00:00,154,154.58,152.91,153.99,22340069,147.5764683,148.1418954,146.5414493,147.5860518,22340069,0,1
AAPL,2017-05-23 00:00:00+00:00,154.9,154.9,153.31,153.8,19430358,147.3943816,148.4485677,146.9247896,148.4485677,19430358,0,1
AAPL,2017-05-24 00:00:00+00:00,153.84,154.17,152.67,153.34,19118319,146.9535402,147.7489715,146.311445,147.4327157,19118319,0,1
AAPL,2017-05-25 00:00:00+00:00,153.73,154.35,153.03,153.87,19044463,147.4614662,147.9214747,146.6564514,147.3272971,19044463,0,1
AAPL,2017-05-26 00:00:00+00:00,154,154.24,153.31,153.61,21632202,147.2122949,147.8160561,146.9247896,147.5860518,21632202,0,1
AAPL,2017-05-30 00:00:00+00:00,153.42,154.43,153.33,153.67,20034934,147.269796,147.9981428,146.9439567,147.0302083,20034934,0,1
AAPL,2017-05-31 00:00:00+00:00,153.97,154.17,152.38,152.76,23162873,146.3976966,147.7489715,146.0335232,147.5573013,23162873,0,1
AAPL,2017-06-01 00:00:00+00:00,153.17,153.33,152.22,153.18,16180143,146.800204,146.9439567,145.8801871,146.7906205,16180143,0,1
AAPL,2017-06-02 00:00:00+00:00,153.58,155.45,152.89,155.45,27285861,148.9756608,148.9756608,146.5222822,147.1835444,27285861,0,1
AAPL,2017-06-05 00:00:00+00:00,154.34,154.45,153.46,153.93,24803858,147.5189673,148.0173098,147.0685423,147.9118912,24803858,0,1
AAPL,2017-06-06 00:00:00+00:00,153.9,155.81,153.78,154.45,26249630,148.0173098,149.3206671,147.3752146,147.4902167,26249630,0,1
AAPL,2017-06-07 00:00:00+00:00,155.02,155.98,154.48,155.37,20678772,148.8989927,149.4835868,148.0460603,148.5635698,20678772,0,1
AAPL,2017-06-08 00:00:00+00:00,155.25,155.54,154.4,154.99,20771367,148.5348193,149.0619123,147.9693922,148.7839906,20771367,0,1
AAPL,2017-06-09 00:00:00+00:00,155.19,155.19,146.02,148.98,64882700,142.7751299,148.7264895,139.938411,148.7264895,64882700,0,1
